masked_acct,Vintage,ChargeOffMOB,BalanceAtDefault,FICOScore,FICOScorePctAvgFICOLast30DaysBookedLoans,NewUsedIndicator,VehicleManufacturerRebate,VehicleValueBlackBook,MoodysGDPReal,FinancedAmt,CashDownPmt,CashDownPmtPctBBVehicleValue,PaymentAmt,PaymentToFinancedAmtRatio,PTILine5,BackendTotalAmt,TotalDownPmt,rate_recovery
a4f71418e13e5ff0b791b43cf8e784e2,201507,7,16238.64,,,1,1250,9350,232.89,16420.8301,1000,0.107,374.52,0.0228,0.117,2700,1000,0.5329
a4fb48c93360d876df72b68f59be6a4d,201505,31,16829.86,557,1.0173,0,0,17675,1375.88,20095.2207,1300,0.0736,455.97,0.0227,0.176,0,3500,0.1979
a4fed1b3b06cc81098789c53faf9c666,201705,9,15966.94,487,0.9287,0,0,11625,1632.95,15966.9404,3000,0.2581,444.94,0.0279,0.1112,695,3000,0.4507
a502807205cf3c9009af36dc8f8037ef,201503,44,5551.48,,,0,0,5325,1606.13,9159,3000,0.5634,238.95,0.0261,0.1493,795,3000,0.1668
a50ca11b5b4cedc7b836840304d26f93,201604,7,23034.62,,,1,1500,12925,190.3,23034.6191,1500,0.1161,512.73,0.0223,0.1974,2736,1500,0.1009
a50ecc61c2ff48687c7eae4c54bbaa92,201502,13,16198.21,,,0,0,11775,179.48,16918,2800,0.2378,435.18,0.0257,0.0697,2000,3177.94,0.6501
a520988d7888a72c9a14072ade215a8a,201610,15,16492.68,536,1.0221,0,0,11000,320.69,17092.9902,1200,0.1091,466.41,0.0273,0.0998,1600,1200,0.3555
a523e1315af153545dd145b7b458e5ff,201504,10,19218.85,497,0.9136,0,0,14975,739.61,19241.0098,3000,0.2003,499.61,0.026,0.1105,650,3000,0.6555
a52afd468f3fa76c1f0e50f7614456b4,201606,19,18666.83,,,1,2750,12950,688.34,19290.5,0,0,426.45,0.0221,0.1185,2795,1500,0.5573
a530489173effc10f2e48f1127ac4417,201609,19,8823.29,611,1.1693,0,0,7550,195.95,9670.5,750,0.0993,270.86,0.028,0.1362,895,750,0.4512
a54b75c70b9fc27f335af7d4ed1f4c57,201603,10,7440.11,549,1.0643,0,0,4750,311.32,7508,1500,0.3158,215.99,0.0288,0.0602,0,1500,0.59
a55d742fb4ae628d191332a61a518ad3,201505,17,13312.57,458,0.8371,0,0,13350,188.88,13681.0996,3000,0.2247,395.86,0.0289,0.1204,795,3000,0.6314
a55f1f24a8d7f179f5068dc812825b4a,201701,5,16576.7,501,0.9628,0,0,12000,691.89,16576.6992,400,0.0333,399.38,0.0241,0.1356,1645,3249,0.6458
a5685f2bc978d40de07897df454abdfa,201502,26,15935.84,,,0,0,13900,296.01,18690.0801,2000,0.1439,416.06,0.0223,0.1606,2600,2000,0.0526
a5718f36bf8639dcd9434ced387d1e42,201503,44,13958.06,,,1,500,13375,91.24,20159.9805,1700,0.1271,475.01,0.0236,0.1339,0,1700,0.3825
a572e700d7a2c8e2d4b3380144a6bb65,201705,15,13004.57,538,1.0252,0,0,10175,295.74,13380.5898,1000,0.0983,362.32,0.0271,0.1177,709,1000,0.6924
a579bc63a2fef99659bac836695ba9c3,201605,27,15697.73,,,0,0,13575,136.82,18988.4805,800,0.0589,414.64,0.0218,0.0772,2795,5666.75,0.5454
a580b84ce3da613afe909aac962713d5,201510,9,17634.51,,,0,0,11625,846.89,17996.3398,2000,0.172,517.53,0.0288,0.1329,695,2500,0.6501
a59be5c6ae7ea53c9b649ac4fd6536c6,201502,22,11513.37,482,0.8919,1,0,11375,236.33,13595.5,3000,0.2637,325.93,0.024,0.171,695,3000,0.2757
a5bafee27c23e5aa4200f3c8a24bca38,201709,10,13572.97,547,1.0421,0,0,9675,313.59,13735.8096,1295,0.1339,378.62,0.0276,0.1104,700,1295,0.6653
a5bca104213d0bfab8cc08c84d700268,201703,19,10483.45,,,0,0,7675,482.65,11520.29,700,0.0912,262,0.0227,0.1046,800,1100,0.7029
a5c6d3c5bd7827fd2eb5edcd602ea75e,201507,14,16958.64,469,0.8615,0,0,11200,232.89,17577,2000,0.1786,464.57,0.0264,0.1241,2795,2000,0.4359
a5ddcc8c8c1f30ffa8fbd2bfb729e90c,201602,14,15556.51,,,0,0,9125,69.71,16246,0,0,369.64,0.0228,0.1643,2795,600,0.5667
a5e6b66cc8acb43bbfe7e74a569da8e5,201502,6,11659.42,458,0.8466,0,0,11050,1365.44,11811.5801,8000,0.724,336.37,0.0285,0.1887,2262,8000,1
a5eff54cf48b71dd67772c0ef34e542c,201703,13,20940.17,585,1.1317,1,2000,14650,687.71,21815.9902,6200,0.4232,495.01,0.0227,0.1427,895,6200,0.5327
a5f33a729740858044566edff1214045,201606,5,15573.5,,,1,1000,11025,495.76,15573.5,2200,0.1995,355.63,0.0228,0.1546,799,2200,0.4788
a5f4ee991c79b0dee55380149c7e1314,201503,6,6870.31,468,0.8664,0,0,5350,197.2,6884,0,0,187.95,0.0273,0.0998,0,700,0.2957
a5fd51b71f2dcc68a8d934ca1af518b7,201604,28,14352.64,549,1.06,1,0,13800,193.41,17039,3000,0.2174,416.56,0.0244,0.1718,800,3200,0.856
a60727935f5b544baa83dc08da1591d4,201607,8,18607.18,,,1,2000,12600,1597.84,18844,1000,0.0794,416.84,0.0221,0.0963,0,1000,0
a618bb14ddb50dee938ad7fa19aabd65,201610,6,18988.82,475,0.9119,0,0,12700,1604.33,18988.8203,1000,0.0787,464.1,0.0244,0.1079,2525,1000,0.6193
a61cd8c29fd50088e1289b41a7c9dd08,201510,16,10993.96,525,0.9766,0,0,8875,231.98,11683,2000,0.2254,273.69,0.0234,0.1414,795,2000,0.3499
a630724dc9012b779eeb4df0b7bbaf4e,201608,20,13691.13,,,0,0,8875,190.87,14686.9697,1090,0.1228,400.4,0.0273,0.0995,1387,1090,0.3095
a63e190b58026a8750b492950a23ea0c,201705,7,16751.47,509,0.973,0,0,12175,591.7,16857.1699,1500,0.1232,494.33,0.0293,0.18,1975,1500,0.4612
a64223b10f6440f133a6e2256c42d6bf,201507,18,13974.23,,,0,0,7125,680.93,14755.6504,1300,0.1825,377.72,0.0256,0.1099,2000,1300,0.3741
a64871a4b6e1fbe52e72e24c502c4cf6,201505,7,16700.31,556,1.0158,0,0,12250,1375.88,16991.6699,1600,0.1306,447.34,0.0263,0.1498,1495,1600,0.6769
a64bcc4b4430fb7fff946d77d7f41d8d,201701,21,19750.72,526,1.011,1,2000,12575,507.06,22219,2150,0.171,500.53,0.0225,0.0851,2895,-4593.81,0.5061
a659c467c00c29b21b59a53280ad1ec9,201708,7,15286.76,453,0.8609,0,0,9300,755.47,15286.7598,2500,0.2688,402.24,0.0263,0.1609,1455,2500,0.6599
a666d3cb5c286f9f55c3d5bc872e823a,201802,5,17636,521,0.9911,0,0,12150,193.97,17636,0,0,426.32,0.0242,0.1851,2800,2000,0.8623
a668f240922a888b97c925eaffff5315,201602,25,9567.59,512,0.9875,0,0,9075,1379.61,10598.9199,3200,0.3526,257.51,0.0243,0.1344,0,3200,0
a66c74159bd6c85a64bef1813bec2e98,201604,27,5592.45,470,0.9025,0,0,4725,1400.03,8250,2200.2,0.4657,242.14,0.0294,0.0819,1376.85,2200.2,0.0146
a6807b9a7d57170e9285ef0ea231fb79,201508,7,19037,482,0.8875,0,0,16175,311.67,19037,3500,0.2164,497.26,0.0261,0.1105,0,3500,0
a685df60996aebfa17ac4ee4767aa8cd,201505,21,13803.97,,,0,0,14100,1375.88,15938.5,2500,0.1773,339.72,0.0213,0.1612,0,2500,0.5198
a69a5711d8d614901ebc4dcc7a21941b,201604,18,17748.82,462,0.8904,0,0,12975,276.15,18786.2695,4000,0.3083,477.95,0.0254,0.1721,795,4000,0.4427
a6a054df30b0ecaa46f1edab992b3d57,201603,6,18256.86,,,1,3000,14450,192.59,18494,2500,0.173,390.74,0.0211,0.1135,2000,2500,0.8792
a6a8129f940ec86c05cf0d8e47c4fe87,201604,11,13502.65,,,0,0,11425,1595.24,13653.6396,1800,0.1575,346.55,0.0254,0.1575,257.51,1800,0.5249
a6badf1dc2a6219c57bdcbac55452c8c,201604,25,7452.65,,,0,0,6025,192.69,9149,2000,0.332,248.81,0.0272,0.1584,0,2000,0
a6c786cba7ac082c8149d1d484ba3d09,201504,15,15836.66,664,1.2174,0,0,13425,196.7,17209,2500,0.1862,433.1,0.0252,0.0761,2000,2500,0.5766
a6df0d965a5451081abec30155b5da77,201508,21,19340.88,,,1,2400,15675,841.56,22096.2402,4000,0.2552,467.04,0.0211,0.1019,2330,4000,0.5524
a6e313652f35b33433fb71068f8696d7,201704,17,14757.41,495,0.9594,0,0,11400,513.52,15430.5,1300,0.114,415.54,0.0269,0.1261,699,1300,0.3505
a6eae875dfa52a15870918a7757febb0,201501,12,13499.2,518,0.9565,0,0,11925,340.16,13906,3300,0.2767,340,0.0244,0.1802,1175,3300,0.3311
a6f97021e2613911fc07469c44395616,201502,11,18710.9,504,0.9308,0,0,14475,186.41,19079.5,3000,0.2073,495.49,0.026,0.1548,0,3000,0.7126
a70519d319c22cefc64c4297e05cedf8,201509,23,16841.33,,,1,1500,12500,303.63,20531.6797,1000,0.08,468.77,0.0228,0.112,700,1000,0.4271
b9440272d3ea56a8c64d5552bf1189c9,201504,32,20697.64,639,1.175,0,0,19325,439.18,23811,0,0,519.9,0.0218,0.107,0,2500,0.5839
b960c01fc442794b161336c6f4da83e7,201505,26,23534.34,493,0.9011,1,3812,19725,300.61,26850.2598,1000,0.0507,654.65,0.0244,0.1746,2000,-888.66,0.6303
b96da7749c8fa069bd1c2af0a482e556,201606,10,17473.12,531,1.0169,0,0,14050,455.42,17975.7109,1000,0.0712,418.23,0.0233,0.1255,2795,1000,0.5917
b96dd5fab9d68ccd32208dee94f3fa4f,201602,34,12787.31,445,0.8534,0,0,10300,189.42,14404,2000,0.1942,362.81,0.0252,0.169,0,2000,0.3646
b9751330dae058fc81a4a2947b6e86bd,201605,12,15765.08,474,0.9046,1,0,9200,194.15,15874,1200,0.1304,394.15,0.0248,0.1246,0,1200,0.3362
b977901686954e83d44ac41da6df6352,201603,6,11137.73,495,0.9598,0,0,9775,493.6,11430.4805,3500,0.3581,299.35,0.0262,0.1497,0,3500,0.5797
b98d2aea6bcc99cd63372679b36bce09,201704,15,11177.54,,,0,0,8725,590.61,11845,1400,0.1605,316.53,0.0267,0.1401,838,2400,0.5905
b98e4e3a17b0551c2e27967dce7e510f,201510,17,11210.43,,,0,0,9400,1605.39,12895.1104,0,0,311.49,0.0242,0.0831,1500,2000,0.6701
b99dd0eb5e32170f3f9d949b967b54b3,201509,31,16161.71,591,1.0812,0,0,12925,843.58,19765.3008,1000,0.0774,428.78,0.0217,0.0798,2600,1000,0.569
b9a044ee52db8fcb67e36419a2ea42f1,201501,32,16336.45,429,0.79,1,1000,12700,1576.43,18615.4707,0,0,427.26,0.023,0.1565,795,3000,0.4647
b9a8aea994660d9ac1cc3c9f67248339,201505,27,16711.74,494,0.9056,1,3750,19975,1588.76,20451.3301,3800,0.1902,443.62,0.0217,0.1742,0,3800,0.5438
b9ade90ca71e8ec38ba7621ad20f75d0,201506,15,12371.55,,,0,0,9250,1579.49,13266.75,1300,0.1405,320.4,0.0242,0.1393,631,1300,0.3941
b9b00451d3baea5f4e984256d1a5f68e,201712,5,16086.87,473,0.8988,0,0,11400,758.87,16268.6602,1000,0.0877,443.23,0.0272,0.1509,2895,1000,0.2718
b9b5a29ed7d9633a1bdcea2998785f96,201510,12,13971.11,484,0.8913,0,0,9400,100.61,14729.8398,1200,0.1277,373.86,0.0254,0.1056,2000,1200,0.2176
b9b8e4624203996e87d55397d9a30d66,201502,28,16546.11,552,1.0215,0,0,13800,236.33,19215,3000,0.2174,469.97,0.0245,0.0927,2000,3000,0.4086
b9bda4ae1604f629cfe263d914208400,201607,22,16012.21,505,0.9623,1,2750,14000,307.17,18816,3600,0.2571,416.19,0.0221,0.1803,0,3600,0.5799
b9c778559ec647dc12b86020808a9eda,201501,24,17002.8,461,0.8481,1,2500,16200,294.73,19724.9395,19871,1.2266,411.48,0.0209,0.0798,2000,15640.91,0.5553
b9d838da76e577c92e8acee1fd32a070,201507,27,17352.89,,,0,0,14075,746.09,19366.1992,3000,0.2131,425.62,0.022,0.1501,2700,3000,0.37
b9e00279efeda2e5f72e983c93797bd1,201509,36,8689.63,591,1.0806,0,0,8225,1601.16,12675,1200,0.1459,318.1,0.0251,0.1315,1490,1200,0.2307
b9e86e6b030283c535546d2eba7f1558,201503,27,12621.49,524,0.9686,0,0,12825,1606.13,15526,1650,0.1287,372.21,0.024,0.1636,0,1650,0.349
b9f5e86423423dfab017f2c2a8cb6346,201511,23,14950.56,526,1.0008,0,0,11250,850.41,17447.0605,1200,0.1067,400.2,0.0229,0.0837,2795,1200,0.4695
ba0e3a2bbb941b617755e0db02cb6801,201601,16,17595.82,568,1.0907,1,2000,12375,189.49,19796.6504,0,0,437.84,0.0221,0.1654,0,2300,0.5359
ba2bdf88425196ed23c15532ea1b9bce,201503,11,19872.61,,,0,0,16750,179.58,20379.8203,2500,0.1493,489.66,0.024,0.104,795,2500,0.7426
ba4132a9d84c36512856e187c1642e01,201706,4,14377.4,,,0,0,9450,690.06,14377.4004,2000,0.2116,344.68,0.024,0.1499,1480,2000,0.7552
ba474253bd3456309383fda74b9d642c,201602,15,10980.8,465,0.8921,0,0,8050,444.48,12147,3085,0.3832,319.92,0.0263,0.1729,800,4085,0.051
ba4db4ada747ee732b8f1430aa6b9cb7,201505,38,9858.63,559,1.0241,0,0,12175,1588.76,14242,1700,0.1396,341.93,0.024,0.0439,465,1700,0.2185
ba53f714c9f9f851cf341fbad1cff7af,201505,34,16451.29,581,1.0609,1,1500,13750,833.06,20325.0391,1000,0.0727,452.77,0.0223,0.1477,795,1000,0.4012
ba5e35b2fa35bca7fc06bb942a9e28dc,201503,40,5684.57,,,0,0,4775,449.96,8968.7598,1500,0.3141,228.99,0.0255,0.2,2000,2570,0.0425
ba6b471964dc3018951995a583d836c1,201509,12,14507.59,503,0.9192,0,0,9350,483.75,15310.8203,1800,0.1925,400.97,0.0262,0.0872,2795,1148.18,0.5576
ba6c28d919b5ab50769cf0b779d7f9b8,201609,24,12278.97,559,1.0671,0,0,9950,184,13474,1500,0.1508,364.48,0.0271,0.1541,800,1500,0.5692
ba7670b9e4cd6e42ab4dc68a0631eb09,201610,14,20475.81,457,0.8741,0,0,14050,1604.33,21743.5703,1425,0.1014,499.59,0.023,0.119,2700,1425,0.453
ba8e5083653b2ac525304a427476feb3,201505,7,14675.78,578,1.0585,0,0,10700,233.31,14776.9902,1500,0.1402,392.61,0.0266,0.1459,650,1500,0.5512
ba951a625cc62981578f988be47ba1c6,201609,27,8490.24,499,0.9521,0,0,6375,100.22,9458.4502,5000,0.7843,280.45,0.0297,0.1044,1650,5000,0.3276
a711c8a10c834f3706c1878fc9d59e3c,201605,26,10798.84,621,1.1844,0,0,8100,100.85,11843,1000,0.1235,297.6,0.0251,0.1717,795,1000,0.2558
a71d2cfe97bffd3bb24fbc97fc1c73f1,201511,20,11840.09,,,0,0,8750,1604.77,13455.4404,2500,0.2857,349.91,0.026,0.1122,1000,2500,0.4423
a72879cfeb4eb01060f8fdd87ab6e22f,201607,27,17713.3,456,0.8691,0,0,17300,190.66,18809,1500,0.0867,465.48,0.0247,0.0763,399,3500,0.3283
b8d25bd6077c6eb7c1ef1d17e052164e,201505,12,13372.74,,,0,0,9450,69.87,13776.75,1500,0.1587,372.29,0.027,0.1389,2795,1500,0.6053
b8d70f6ab83c40ec429b493a55689e83,201512,19,186.23,518,0.9894,1,1500,12950,191.99,20593.4199,1125,0.0869,499.25,0.0242,0.1616,300,1125,0
b8ea0cb76ccb24dd681cb0b6f8d39c41,201702,22,14474.51,538,1.0393,0,0,10825,191.81,15586.6104,1000,0.0924,422.03,0.0271,0.0898,2250,1000,0.2757
b9042a9e702720f34199e53ade9de155,201610,13,11881.94,,,0,0,9375,292.06,12948.7002,1800,0.192,296.4,0.0229,0.1346,699,1800,0
b90ffa075923e2efe4eff88401f668f8,201607,25,12170.82,521,0.9966,0,0,9475,867.48,14638.0898,3000,0.3166,352.8,0.0241,0.1455,795,3000,0.2693
b9138cf28b6fedb5ebf6e34b74f65b97,201501,14,25070.35,,,0,0,16800,1576.43,25877.8105,2000,0.119,561.44,0.0217,0.12,0,2000,0.1705
b91d784f0a1751ff8027715579064ab6,201603,15,19446.3,,,0,0,15700,228.54,20440.6094,3000,0.1911,449.23,0.022,0.1889,795,3000,0.3804
b924c19f120d5812b7bc5bdfa800ca69,201605,22,19392.34,473,0.9027,1,2500,16775,191.15,20068,2000,0.1192,477.3,0.0238,0.1333,795,2000,0.6046
b956627d41aeb52089b65caa5891a776,201505,43,8264.86,,,0,0,12200,233.31,14066.7598,4000,0.3279,459.11,0.0326,0.1791,795,4000,0.3412
b967e413b19cb6a663ab0a195dfb1c75,201501,47,8415.61,482,0.8867,0,0,9425,580.51,14824.54,1000,0.1061,366.27,0.0247,0.1221,2000,1500,0.1818
b96dd57165a8cecb2997d8cd1e857252,201702,10,15240.01,433,0.8327,0,0,11050,90.98,15240.0098,2100,0.19,410.52,0.0269,0.0618,2175.25,2100,0.637
b974d435197a5e0eac8bece2ad3fb14c,201503,6,17450.87,559,1.0333,0,0,17225,313.25,17608.75,2500,0.1451,404.58,0.023,0.1041,699,3000,0.8374
b97775ef3d703ea86380cb24a208c51c,201506,37,13425.51,493,0.9,0,0,13225,680.82,18048.5801,1400,0.1059,414.74,0.023,0.0689,2794,3980.4,0.3265
b9815db410192bc4097a773489c88878,201609,11,15711.47,458,0.8743,0,0,17775,459.66,15711.4697,500,0.0281,412.88,0.0263,0.1549,0,7000,0
b98d4285f0fedac0589d34abe29af35e,201503,10,9985.69,,,0,0,11900,1364.89,10450.5996,6000,0.5042,246.01,0.0235,0.1511,1995,6000,0.9272
b9982be3c04501e2b3aff7a19f97d678,201501,14,18364.59,,,1,3250,13125,1576.43,18934.9902,1000,0.0762,435.06,0.023,0.1416,750,1000,0.5981
b99f781423299498565a6a7bb7db3f82,201608,7,17902.81,550,1.0507,0,0,13175,291.3,17902.8105,2100,0.1594,470.47,0.0263,0.0871,850,2100,0.617
b9a633130e8b4b30bfc276c32a3d9179,201612,5,19706.99,539,1.0377,1,2400,12775,187.84,19939,5500,0.4305,450.02,0.0226,0.1049,2530,-2886,0.6732
b9a9e3dfafec9d1d9bdb5278a0ec5568,201601,8,7220.5,,,0,0,3550,535.96,7751.7002,1000,0.2817,231.37,0.0298,0.1423,795,1000,0.5049
b9ae86ac73af599ad1244328202ff1df,201703,18,15443.65,525,1.0099,0,0,10375,687.71,16546.3008,775,0.0747,378.77,0.0229,0.1537,1800,775,0.3588
b9b09674d9305ce70e0145c2a723f83b,201711,9,19411.9,561,1.0656,1,2000,12200,489.47,19691.3008,1500,0.123,452.43,0.023,0.1537,895,-1500,0.6322
b9b8783902982d22bc7d64531ff21ee8,201703,15,14598.57,558,1.0729,0,0,9525,456.09,15209,1590,0.1669,370.5,0.0244,0.1075,1500,1590,0.3293
b9bab1d9e41d10b55805b9c54d96a283,201610,17,20386.14,506,0.9731,1,1000,12525,227.63,21178.2207,2000,0.1597,486.45,0.023,0.1871,2780,2000,0.4362
b9c03165a4eb63ce8628dde73e662c1c,201503,33,15796.59,526,0.9738,1,1000,13225,235.16,19749.5098,2000,0.1512,450.44,0.0228,0.1426,2795,2000,0.3769
b9d005e3d9cff3fc17acb58e11e81277,201508,6,22291.05,,,1,0,15275,748,22291.0508,6000,0.3928,499.04,0.0224,0.0921,0,6000,0.2391
b9df7f13fda24eb8bf08e05ad55a6c70,201606,21,15876.36,,,0,0,11625,1595.15,18124.0391,3000,0.2581,416.38,0.023,0.1251,2795,3000,0.4605
b9e65519437ac693de20b1406c5409ae,201506,40,13681.99,511,0.9384,0,0,11950,232.8,16201.1504,2000,0.1674,406.06,0.0251,0.1846,2000,2000,0.2489
b9eaf509c5b3ec92f19ea7cccaf4e7b1,201501,9,22881.87,,,1,500,11975,180.25,22999.0098,1600,0.1336,562.34,0.0245,0.166,2615,1600,0.4041
ba045a7fa726c0cb80ce45b54ae2f6cf,201610,23,16430.35,546,1.0429,0,0,13000,587.9,16949.4004,2500,0.1923,401.8,0.0237,0.1466,695,2500,0.5198
ba24e9e9dd277222121f421673cb8566,201601,14,23479.18,532,1.0205,1,3250,16650,1601.94,24654.5195,1500,0.0901,548.54,0.0222,0.0834,2795,1500,0.5725
ba2eebf434204afe5d8c68f7f4a4478a,201505,18,23427.31,492,0.8986,1,3000,19400,453.95,24891.2891,1000,0.0515,608.31,0.0244,0.1315,2795,4000,0.5972
ba436386db2b0df2d822b8defedfa8d0,201501,21,14088.66,,,0,0,9500,819.33,15997.1699,300,0.0316,340.43,0.0213,0.1672,0,3300,0.0393
ba4cb545f0615d513e1d254aedc363f0,201604,22,9811.83,,,0,0,10150,311.33,10937.5596,2500,0.2463,265.74,0.0243,0.1099,2000,2500,0.0791
ba53ebe83b9424a9b69b87ffee511337,201506,28,9707.31,505,0.9269,0,0,9375,581.51,12339,500,0.0533,321.61,0.0261,0.1574,0,1675,0
ba5c2d9412c1a4523209a04acc78b36e,201505,18,13122.67,573,1.0473,0,0,9950,233.31,13496.04,1500,0.1508,363.59,0.0269,0.1466,0,1500,0
ba69113f753fdabf25d4c8da15ca190c,201507,39,10862.18,,,1,1250,9350,840.04,17133.5801,0,0,362.23,0.0211,0.1811,799,1000,0.1391
ba6b6ef3de64b98d95db8247e3fb530b,201608,28,16632.18,484,0.924,1,1500,12400,498.28,18652.3008,1500,0.121,439.35,0.0236,0.1701,0,1500,0.3671
ba704ae30b78240fd4582ad7839483a4,201604,6,13594.67,448,0.8651,0,0,9400,276.15,13674.9902,1500,0.1596,368.31,0.0269,0.109,2500,1500,0.5657
ba89439bf2baabb9b754fc75f8c969af,201601,19,7320.65,431,0.8268,0,0,7275,91.27,8348.0996,4000,0.5498,262.6,0.0315,0.1751,800,4000,0.222
ba9167fea80e9a41eee0bc20f83a7fe6,201511,33,12355.51,,,0,0,9900,347.46,14459.3604,1000,0.101,317.66,0.022,0.1498,795,1000,0.2568
a7304569f382011b1c848a505a9707df,201504,29,10801.14,602,1.1092,0,0,11550,1601.48,13449.9297,1400,0.1212,305.63,0.0227,0.1483,0,1400,0.3289
a738c52086b0ac03f170e98908594263,201604,13,14980.04,472,0.9073,0,0,11725,312.45,15201.5801,1500,0.1279,420.77,0.0277,0.1429,506,1500,0.4769
a7406680e25ba51da8e02688e04ef461,201606,12,16575.76,574,1.1004,1,3727,11325,190.66,17082,1500,0.1325,422.81,0.0248,0.1031,2000,1500,0.4773
a74d1b1195c07a97a8a24598eb42a195,201508,26,17702.84,,,1,2000,11250,579.16,18862.25,1000,0.0889,461.19,0.0245,0.1317,795,1000,0.2782
a751e2f437a61ba92132aec61415dee4,201509,9,17827.41,483,0.8845,1,1000,12750,191.64,18167,0,0,433.43,0.0239,0.1103,795,1400,0.663
a755ca1d749858a5c08b697ebccbc613,201804,5,24271.3,481,0.9135,0,0,21725,330.2,24271.3008,5000,0.2301,633.98,0.0261,0.1131,2500,5000,0.9705
a7585046cde712db02a7dc0025cd9232,201603,20,14869.88,505,0.9786,0,0,14050,1595.01,16557.3691,2000,0.1423,380.44,0.023,0.0701,750,2000,0.0361
a764b2c5d812f271cdd39029799a9500,201504,37,11425.51,537,0.9875,0,0,12600,451.7,15766.1396,450,0.0357,378.42,0.024,0.0857,2095,1450,0.4857
a771f329f24f8991ef9bb48c7a86fa31,201510,16,16057.16,515,0.9589,1,0,10750,100.61,16494,4000,0.3721,378.78,0.023,0.1226,250,4000,0.2044
a77cdc17845582009d0581b6e038a72c,201602,12,12042.22,464,0.8928,0,0,6975,743.3,12329.2695,5000,0.7168,352.96,0.0286,0.1076,2795,5000,0.0512
a7834fbbfcbe42676de9889fa7d45d1a,201602,4,11315.87,,,0,0,7825,228.68,11367.1299,2000,0.2556,304.98,0.0268,0.1753,791,2000,0.6307
a785e8c9c9a1cb7c63256fae0b5b1344,201504,9,17939.45,497,0.9111,1,0,14825,477.32,17969.2891,1000,0.0675,394.92,0.022,0.0965,795,2500,0.6581
a78f3c5cc133aa36ebae43f80a72ce8d,201607,15,20028.64,540,1.029,0,0,14200,1394.73,20384.0703,1500,0.1056,510.61,0.025,0.074,895,1500,0.0514
a79defd8adf8ad1794feb200fa2c51e3,201608,13,27669.98,533,1.0184,1,2250,15300,317.82,29096.9395,2100,0.1373,647.45,0.0223,0.1457,2506,-1790.69,0.5215
a7a958eed9d8004a4e6eb272799b2dc1,201710,4,20890.84,493,0.9416,1,4000,12875,1660.63,20890.8398,0,0,480,0.023,0.1578,1931.81,2500,0.5368
a7b2cca018878db31d9e18e7d42fff3c,201607,17,20493.78,573,1.0926,1,2400,12350,191.09,22748.2793,0,0,506.35,0.0223,0.0635,2795,1500,0.2816
a7bac0b955a68e2348ac839017e330cc,201605,27,13392.74,,,0,0,10300,686.98,15688.8496,1500,0.1456,378.9,0.0242,0.1294,2795,1700,0.6323
a7c00d56f32d473cee1236c7f8478951,201512,7,17343.5,453,0.8607,1,1500,13500,583.85,17343.5,1000,0.0741,423.93,0.0244,0.0933,850,1000,0.6902
a7c73ddbd75ff112e22dc4a224a16e07,201607,7,18858,517,0.9858,0,0,11300,195.19,18858,900,0.0796,428.47,0.0227,0.1121,2794,900,0.1187
a7cc433d45a84f19e08cee2702474e1d,201606,17,7468.53,586,1.123,0,0,6100,688.34,8609.1504,3000,0.4918,213.96,0.0249,0.0656,0,3000,0.2962
a7d0bbb19086948c0db767bc8a44162d,201611,6,11931.25,,,0,0,9375,482.1,11931.25,500,0.0533,322.64,0.027,0.1411,2000,4500,0.7946
a7e04b628b6e055d985f589baf363f76,201501,6,25368.6,,,0,0,17725,195.69,25516.0605,0,0,548.37,0.0215,0.0594,2000,2174.94,0.9411
a7e0dbd9cc59eebcc68ebd0cfac39f5f,201611,13,17123.38,,,1,1000,12525,877.19,18423.1602,2000,0.1597,409.99,0.0223,0.1059,900,2000,0.5406
a7e24e82ae51ecae641effa747051c36,201510,10,16188.06,558,1.0238,0,0,14025,1605.39,16942.9805,1250,0.0891,384.04,0.0227,0.0766,0,1250,0.7192
a7e8e387ebb3af9486acbd8077f07735,201611,22,12066.43,481,0.9238,0,0,10200,540.98,13340.2998,1500,0.1471,365.81,0.0274,0.1447,0,1700,0
a7fc6523d21e235199f1ecc28727c764,201603,6,22304.96,551,1.0644,0,0,11225,1595.01,22500,1500,0.1336,513.42,0.0228,0.0543,2700,1500,0.4837
a7ff6fae1cd18f4af862cc24f9a13b7d,201504,14,15104.2,517,0.9498,1,1250,9925,827.77,16593.6094,1250,0.1259,369.64,0.0223,0.0722,2374,1250.42,0.6283
a808b1322b710a757dac4b45ec8666da,201506,15,12979.01,526,0.9654,0,0,8575,189.83,12979.0098,2500,0.2915,366.62,0.0282,0.0838,795,2500,0.5794
a81764fdc5d10a127240e20237dbd89b,201609,2,16429.41,492,0.9405,0,0,15675,874.25,16429.4102,4000,0.2552,376.85,0.0229,0.1884,2538,4000,0.1292
a817b40cfc2f91bf01d9778776909825,201512,29,11488.45,585,1.1109,0,0,9700,91.28,13974.2002,0,0,359.56,0.0257,0.1772,795,1500,0.5053
a8353fd4b215b49460cab0886eb6f5e5,201606,29,14612.79,410,0.786,1,750,9025,68.83,16249.9502,500,0.0554,403.49,0.0248,0.0939,795,3100,0.1501
a83b4c398c20c7050cb730598869b764,201503,32,5009.95,,,0,0,4400,678.32,7590.5,5000,1.1364,196.48,0.0259,0.0637,1850,5000,0.2255
a83fb414b8a6bb28a0fd1fed1344a8a2,201504,29,10981.22,,,1,2500,11400,91.3,14307,2025,0.1776,314.56,0.022,0.1064,0,2025,0.8241
